Time,GND_truth_X1,GND_truth_Y1,GND_truth_X2,GND_truth_Y2,est_X1,est_Y1,est_X2,est_Y2,
1.63018e+09,230.17,100.755,129.734,100.487,231.301,116.055,119.824,121.56,
1.63018e+09,230.104,100.921,129.856,100.811,231.301,116.055,119.824,121.56,
1.63018e+09,230.104,100.921,129.856,100.811,231.301,116.055,119.824,121.56,
1.63018e+09,229.975,101.284,129.975,101.175,231.301,116.055,119.824,121.56,
1.63018e+09,229.913,101.484,130.032,101.377,231.301,116.055,119.824,121.56,
1.63018e+09,229.913,101.484,130.032,101.377,231.301,116.055,119.824,121.56,
1.63018e+09,229.791,101.924,130.145,101.82,230.51,114.594,121.067,119.971,
1.63018e+09,229.731,102.162,130.145,101.82,230.51,114.594,121.067,119.971,
1.63018e+09,229.673,102.41,130.254,102.309,230.51,114.594,121.067,119.971,
1.63018e+09,229.617,102.666,130.254,102.309,230.51,114.594,121.067,119.971,
1.63018e+09,229.617,102.666,130.306,102.567,230.51,114.594,121.067,119.971,
1.63018e+09,229.507,103.204,130.408,103.11,230.51,114.594,121.067,119.971,
1.63018e+09,229.454,103.49,130.408,103.11,230.51,114.594,121.067,119.971,
1.63018e+09,229.454,103.49,130.458,103.398,230.51,114.594,121.067,119.971,
1.63018e+09,229.353,104.083,130.553,103.996,230.51,114.594,121.067,119.971,
1.63018e+09,229.304,104.382,130.553,103.996,229.927,113.528,122.312,118.743,
1.63018e+09,229.304,104.382,130.599,104.298,229.927,113.528,122.312,118.743,
1.63018e+09,229.212,104.988,130.686,104.909,229.927,113.528,122.312,118.743,
1.63018e+09,229.212,104.988,130.686,104.909,229.927,113.528,122.312,118.743,
1.63018e+09,229.168,105.302,130.728,105.226,229.927,113.528,122.312,118.743,
1.63018e+09,229.083,105.95,130.809,105.879,229.927,113.528,122.312,118.743,
1.63018e+09,229.043,106.277,130.848,106.209,229.927,113.528,122.312,118.743,
1.63018e+09,229.043,106.277,130.848,106.209,229.519,112.795,123.499,117.814,
1.63018e+09,228.968,106.926,130.92,106.864,229.519,112.795,123.499,117.814,
1.63018e+09,228.932,107.252,130.92,106.864,229.519,112.795,123.499,117.814,
1.63018e+09,228.932,107.252,130.955,107.192,229.519,112.795,123.499,117.814,
1.63018e+09,228.865,107.916,131.02,107.863,229.519,112.795,123.499,117.814,
1.63018e+09,228.865,107.916,131.02,107.863,229.519,112.795,123.499,117.814,
